	position	score	seq_len	species	raw_position	strand	align_position
9897	-370.0	2.054119110107422	1159.0	VT17018|0|MEMB002F|+|1159	789.0	negative	1031
9898	-369.0	3.3556277751922607	1159.0	VT17018|0|MEMB002F|+|1159	790.0	negative	1032
9899	792.0	3.3556277751922607	1159.0	VT17018|0|MEMB002F|+|1159	792.0	positive	1034
9900	-363.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	796.0	negative	1039
9901	797.0	1.046299695968628	1159.0	VT17018|0|MEMB002F|+|1159	797.0	positive	1040
9902	798.0	0.9405902028083801	1159.0	VT17018|0|MEMB002F|+|1159	798.0	positive	1041
9903	799.0	1.0925933122634888	1159.0	VT17018|0|MEMB002F|+|1159	799.0	positive	1048
9904	-355.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	804.0	negative	1053
9905	-354.0	2.054119110107422	1159.0	VT17018|0|MEMB002F|+|1159	805.0	negative	1054
9906	-353.0	1.0925933122634888	1159.0	VT17018|0|MEMB002F|+|1159	806.0	negative	1058
9907	-352.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	807.0	negative	1059
9908	-351.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	808.0	negative	1060
9909	809.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	809.0	positive	1061
9910	817.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	817.0	positive	1071
9911	-342.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	817.0	negative	1071
9912	818.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	818.0	positive	1072
9913	-341.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	818.0	negative	1072
9914	823.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	823.0	positive	1082
9915	-336.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	823.0	negative	1082
9916	825.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	825.0	positive	1084
9917	-334.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	825.0	negative	1084
9918	831.0	3.3171534538269043	1159.0	VT17018|0|MEMB002F|+|1159	831.0	positive	1090
9919	-328.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	831.0	negative	1090
9920	836.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	836.0	positive	1095
9921	-323.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	836.0	negative	1095
9922	-321.0	0.09259329736232758	1159.0	VT17018|0|MEMB002F|+|1159	838.0	negative	1097
9923	-320.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	839.0	negative	1098
9924	845.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	845.0	positive	1104
9925	-314.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	845.0	negative	1104
9926	847.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	847.0	positive	1106
9927	-312.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	847.0	negative	1106
9928	-308.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	851.0	negative	1110
9929	852.0	1.046299695968628	1159.0	VT17018|0|MEMB002F|+|1159	852.0	positive	1111
9930	853.0	0.9405902028083801	1159.0	VT17018|0|MEMB002F|+|1159	853.0	positive	1112
9931	855.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	855.0	positive	1114
9932	-302.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	857.0	negative	1116
9933	-299.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	860.0	negative	1119
9934	863.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	863.0	positive	1122
9935	864.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	864.0	positive	1123
9936	-293.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	866.0	negative	1125
9937	869.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	869.0	positive	1128
9938	-290.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	869.0	negative	1128
9939	871.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	871.0	positive	1130
9940	-288.0	3.3171534538269043	1159.0	VT17018|0|MEMB002F|+|1159	871.0	negative	1130
9941	-282.0	0.09259329736232758	1159.0	VT17018|0|MEMB002F|+|1159	877.0	negative	1136
9942	-281.0	2.054119110107422	1159.0	VT17018|0|MEMB002F|+|1159	878.0	negative	1137
9943	-280.0	0.9405902028083801	1159.0	VT17018|0|MEMB002F|+|1159	879.0	negative	1138
9944	-279.0	1.046299695968628	1159.0	VT17018|0|MEMB002F|+|1159	880.0	negative	1139
9945	882.0	2.0078256130218506	1159.0	VT17018|0|MEMB002F|+|1159	882.0	positive	1141
9946	886.0	4.317153453826904	1159.0	VT17018|0|MEMB002F|+|1159	886.0	positive	1145
9947	887.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	887.0	positive	1146
9948	890.0	1.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	890.0	positive	1149
9949	-265.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	894.0	negative	1153
9950	-264.0	2.069226026535034	1159.0	VT17018|0|MEMB002F|+|1159	895.0	negative	1154
9951	896.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	896.0	positive	1155
9952	-260.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	899.0	negative	1158
9953	-259.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	900.0	negative	1159
9954	901.0	1.107700228691101	1159.0	VT17018|0|MEMB002F|+|1159	901.0	positive	1160
9955	902.0	1.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	902.0	positive	1161
9956	903.0	0.09259329736232758	1159.0	VT17018|0|MEMB002F|+|1159	903.0	positive	1162
9957	906.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	906.0	positive	1165
9958	908.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	908.0	positive	1168
9959	-251.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	908.0	negative	1168
9960	913.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	913.0	positive	1175
9961	-238.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	921.0	negative	1184
9962	923.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	923.0	positive	1186
9963	925.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	925.0	positive	1189
9964	929.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	929.0	positive	1193
9965	930.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	930.0	positive	1194
9966	-229.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	930.0	negative	1194
9967	-225.0	2.054119110107422	1159.0	VT17018|0|MEMB002F|+|1159	934.0	negative	1198
9968	-224.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	935.0	negative	1199
9969	-223.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	936.0	negative	1200
9970	937.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	937.0	positive	1201
9971	-218.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	941.0	negative	1208
9972	-216.0	1.0925933122634888	1159.0	VT17018|0|MEMB002F|+|1159	943.0	negative	1210
9973	-215.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	944.0	negative	1211
9974	-214.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	945.0	negative	1212
9975	949.0	2.069226026535034	1159.0	VT17018|0|MEMB002F|+|1159	949.0	positive	1220
9976	950.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	950.0	positive	1221
9977	-205.0	1.0925933122634888	1159.0	VT17018|0|MEMB002F|+|1159	954.0	negative	1225
9978	-204.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	955.0	negative	1227
9979	957.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	957.0	positive	1229
9980	-202.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	957.0	negative	1229
9981	959.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	959.0	positive	1233
9982	-200.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	959.0	negative	1233
9983	-195.0	0.09259329736232758	1159.0	VT17018|0|MEMB002F|+|1159	964.0	negative	1238
9984	-194.0	4.255753040313721	1159.0	VT17018|0|MEMB002F|+|1159	965.0	negative	1239
9985	-192.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	967.0	negative	1241
9986	-186.0	-0.3458114564418793	1159.0	VT17018|0|MEMB002F|+|1159	973.0	negative	1247
9987	974.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	974.0	positive	1248
9988	-185.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	974.0	negative	1248
9989	976.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	976.0	positive	1257
9990	-183.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	976.0	negative	1257
9991	-181.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	978.0	negative	1259
9992	980.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	980.0	positive	1261
9993	-179.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	980.0	negative	1261
9994	982.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	982.0	positive	1263
9995	-177.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	982.0	negative	1263
9996	984.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	984.0	positive	1265
9997	-171.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	988.0	negative	1269
9998	-169.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	990.0	negative	1271
9999	-168.0	2.0078256130218506	1159.0	VT17018|0|MEMB002F|+|1159	991.0	negative	1272
10000	993.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	993.0	positive	1276
10001	-166.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	993.0	negative	1276
10002	995.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	995.0	positive	1278
10003	-160.0	1.0925933122634888	1159.0	VT17018|0|MEMB002F|+|1159	999.0	negative	1283
10004	-159.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	1000.0	negative	1284
10005	-158.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	1001.0	negative	1285
10006	1002.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	1002.0	positive	1286
10007	-152.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	1007.0	negative	1291
10008	1009.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	1009.0	positive	1293
10009	1014.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	1014.0	positive	1298
10010	-145.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1014.0	negative	1298
10011	-143.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	1016.0	negative	1308
10012	-141.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	1018.0	negative	1310
10013	1020.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	1020.0	positive	1314
10014	-139.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1020.0	negative	1314
10015	-137.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	1022.0	negative	1316
10016	1024.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	1024.0	positive	1318
10017	-131.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	1028.0	negative	1322
10018	1030.0	2.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	1030.0	positive	1324
10019	-129.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	1030.0	negative	1324
10020	1032.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	1032.0	positive	1326
10021	-127.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1032.0	negative	1326
10022	-123.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	1036.0	negative	1332
10023	1037.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	1037.0	positive	1333
10024	1038.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	1038.0	positive	1334
10025	-117.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	1042.0	negative	1338
10026	-116.0	-0.3458114564418793	1159.0	VT17018|0|MEMB002F|+|1159	1043.0	negative	1339
10027	-114.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	1045.0	negative	1341
10028	-113.0	-0.3458114564418793	1159.0	VT17018|0|MEMB002F|+|1159	1046.0	negative	1342
10029	1047.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	1047.0	positive	1343
10030	-112.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	1047.0	negative	1343
10031	-96.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	1063.0	negative	1369
10032	1064.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	1064.0	positive	1373
10033	1065.0	3.294227123260498	1159.0	VT17018|0|MEMB002F|+|1159	1065.0	positive	1374
10034	1066.0	1.0925933122634888	1159.0	VT17018|0|MEMB002F|+|1159	1066.0	positive	1375
10035	1068.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	1068.0	positive	1377
10036	1070.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1070.0	positive	1379
10037	-89.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1070.0	negative	1379
10038	1072.0	1.046299695968628	1159.0	VT17018|0|MEMB002F|+|1159	1072.0	positive	1381
10039	1074.0	1.0541191101074219	1159.0	VT17018|0|MEMB002F|+|1159	1074.0	positive	1383
10040	1079.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	1079.0	positive	1388
10041	-80.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1079.0	negative	1388
10042	-79.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	1080.0	negative	1389
10043	1081.0	1.046299695968628	1159.0	VT17018|0|MEMB002F|+|1159	1081.0	positive	1390
10044	1082.0	0.9405902028083801	1159.0	VT17018|0|MEMB002F|+|1159	1082.0	positive	1391
10045	1084.0	0.09259329736232758	1159.0	VT17018|0|MEMB002F|+|1159	1084.0	positive	1393
10046	1086.0	3.3556277751922607	1159.0	VT17018|0|MEMB002F|+|1159	1086.0	positive	1395
10047	1087.0	1.0925933122634888	1159.0	VT17018|0|MEMB002F|+|1159	1087.0	positive	1396
10048	1089.0	0.09259329736232758	1159.0	VT17018|0|MEMB002F|+|1159	1089.0	positive	1398
10049	1091.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	1091.0	positive	1400
10050	-68.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1091.0	negative	1400
10051	1094.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	1094.0	positive	1408
10052	1096.0	1.0692260265350342	1159.0	VT17018|0|MEMB002F|+|1159	1096.0	positive	1410
10053	-60.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	1099.0	negative	1413
10054	-58.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	1101.0	negative	1415
10055	1107.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1107.0	positive	1421
10056	-52.0	3.2557530403137207	1159.0	VT17018|0|MEMB002F|+|1159	1107.0	negative	1421
10057	1109.0	2.069226026535034	1159.0	VT17018|0|MEMB002F|+|1159	1109.0	positive	1423
10058	1110.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	1110.0	positive	1424
10059	1114.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1114.0	positive	1428
10060	-45.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	1114.0	negative	1428
10061	1120.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1120.0	positive	1443
10062	-39.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1120.0	negative	1443
10063	-37.0	0.902116060256958	1159.0	VT17018|0|MEMB002F|+|1159	1122.0	negative	1445
10064	1124.0	0.06922604143619537	1159.0	VT17018|0|MEMB002F|+|1159	1124.0	positive	1447
10065	-26.0	1.007825493812561	1159.0	VT17018|0|MEMB002F|+|1159	1133.0	negative	1456
10066	-16.0	2.3556277751922607	1159.0	VT17018|0|MEMB002F|+|1159	1143.0	negative	1468
10067	1144.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	1144.0	positive	1469
10068	-15.0	0.007825496606528759	1159.0	VT17018|0|MEMB002F|+|1159	1144.0	negative	1469
10069	1145.0	2.3556277751922607	1159.0	VT17018|0|MEMB002F|+|1159	1145.0	positive	1470
10070	1147.0	-0.05940979719161987	1159.0	VT17018|0|MEMB002F|+|1159	1147.0	positive	1472
10071	1149.0	3.3556277751922607	1159.0	VT17018|0|MEMB002F|+|1159	1149.0	positive	1474
10072	-6.0	0.04629964381456375	1159.0	VT17018|0|MEMB002F|+|1159	1153.0	negative	1478
10073	1154.0	0.10770019143819809	1159.0	VT17018|0|MEMB002F|+|1159	1154.0	positive	1479
1094	-1129.0	0.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	0.0	negative	3
1095	2.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	2.0	positive	5
1096	-1127.0	2.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	2.0	negative	5
1097	-1123.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	6.0	negative	17
1098	7.0	2.0078256130218506	1129.0	VT17018|0|MEMB003A|+|1129	7.0	positive	18
1099	8.0	-0.05940979719161987	1129.0	VT17018|0|MEMB003A|+|1129	8.0	positive	19
1100	12.0	1.007825493812561	1129.0	VT17018|0|MEMB003A|+|1129	12.0	positive	23
1101	13.0	2.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	13.0	positive	24
1102	-1116.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	13.0	negative	24
1103	-1109.0	3.3171534538269043	1129.0	VT17018|0|MEMB003A|+|1129	20.0	negative	84
1104	-1108.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	21.0	negative	85
1105	23.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	23.0	positive	90
1106	-1104.0	-0.05940979719161987	1129.0	VT17018|0|MEMB003A|+|1129	25.0	negative	92
1107	-1102.0	2.3556277751922607	1129.0	VT17018|0|MEMB003A|+|1129	27.0	negative	94
1108	-1101.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	28.0	negative	95
1109	-1097.0	1.107700228691101	1129.0	VT17018|0|MEMB003A|+|1129	32.0	negative	99
1110	33.0	0.10770019143819809	1129.0	VT17018|0|MEMB003A|+|1129	33.0	positive	100
1111	34.0	3.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	34.0	positive	101
1112	35.0	2.054119110107422	1129.0	VT17018|0|MEMB003A|+|1129	35.0	positive	102
1113	39.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	39.0	positive	106
1114	40.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	40.0	positive	107
1115	-1089.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	40.0	negative	107
1116	-1084.0	3.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	45.0	negative	112
1117	-1080.0	0.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	49.0	negative	116
1118	-1079.0	2.0078256130218506	1129.0	VT17018|0|MEMB003A|+|1129	50.0	negative	117
1119	53.0	-0.05940979719161987	1129.0	VT17018|0|MEMB003A|+|1129	53.0	positive	120
1120	55.0	3.3556277751922607	1129.0	VT17018|0|MEMB003A|+|1129	55.0	positive	122
1121	60.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	60.0	positive	127
1122	-1069.0	1.0692260265350342	1129.0	VT17018|0|MEMB003A|+|1129	60.0	negative	127
1123	62.0	4.255753040313721	1129.0	VT17018|0|MEMB003A|+|1129	62.0	positive	129
1124	66.0	2.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	66.0	positive	151
1125	-1063.0	1.0692260265350342	1129.0	VT17018|0|MEMB003A|+|1129	66.0	negative	151
1126	-1059.0	2.0078256130218506	1129.0	VT17018|0|MEMB003A|+|1129	70.0	negative	155
1127	-1055.0	2.069226026535034	1129.0	VT17018|0|MEMB003A|+|1129	74.0	negative	159
1128	75.0	0.10770019143819809	1129.0	VT17018|0|MEMB003A|+|1129	75.0	positive	160
1129	-1050.0	3.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	79.0	negative	164
1130	-1049.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	80.0	negative	165
1131	81.0	0.10770019143819809	1129.0	VT17018|0|MEMB003A|+|1129	81.0	positive	166
1132	82.0	-0.3458114564418793	1129.0	VT17018|0|MEMB003A|+|1129	82.0	positive	168
1133	83.0	0.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	83.0	positive	169
1134	87.0	-0.05940979719161987	1129.0	VT17018|0|MEMB003A|+|1129	87.0	positive	173
1135	91.0	0.007825496606528759	1129.0	VT17018|0|MEMB003A|+|1129	91.0	positive	181
1136	-1038.0	1.007825493812561	1129.0	VT17018|0|MEMB003A|+|1129	91.0	negative	181
1137	-1037.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	92.0	negative	182
1138	94.0	0.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	94.0	positive	193
1139	-1030.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	99.0	negative	198
1140	-1029.0	4.255753040313721	1129.0	VT17018|0|MEMB003A|+|1129	100.0	negative	199
1141	-1028.0	0.10770019143819809	1129.0	VT17018|0|MEMB003A|+|1129	101.0	negative	200
1142	-1024.0	1.0692260265350342	1129.0	VT17018|0|MEMB003A|+|1129	105.0	negative	206
1143	106.0	1.007825493812561	1129.0	VT17018|0|MEMB003A|+|1129	106.0	positive	207
1144	107.0	2.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	107.0	positive	208
1145	-1022.0	0.06922604143619537	1129.0	VT17018|0|MEMB003A|+|1129	107.0	negative	208
1146	-1017.0	4.317153453826904	1129.0	VT17018|0|MEMB003A|+|1129	112.0	negative	213
1147	-1015.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	114.0	negative	215
1148	-1012.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	117.0	negative	218
1149	-1011.0	2.054119110107422	1129.0	VT17018|0|MEMB003A|+|1129	118.0	negative	219
1150	-1010.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	119.0	negative	220
1151	-1009.0	3.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	120.0	negative	221
1152	-1008.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	121.0	negative	222
1153	122.0	1.0692260265350342	1129.0	VT17018|0|MEMB003A|+|1129	122.0	positive	223
1154	125.0	1.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	125.0	positive	227
1155	126.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	126.0	positive	228
1156	127.0	-0.19380836188793182	1129.0	VT17018|0|MEMB003A|+|1129	127.0	positive	229
1157	128.0	0.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	128.0	positive	230
1158	132.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	132.0	positive	234
1159	134.0	3.2557530403137207	1129.0	VT17018|0|MEMB003A|+|1129	134.0	positive	236
1160	-995.0	0.007825496606528759	1129.0	VT17018|0|MEMB003A|+|1129	134.0	negative	236
1161	138.0	3.2557530403137207	1129.0	VT17018|0|MEMB003A|+|1129	138.0	positive	240
1162	-991.0	0.007825496606528759	1129.0	VT17018|0|MEMB003A|+|1129	138.0	negative	240
1163	145.0	1.0692260265350342	1129.0	VT17018|0|MEMB003A|+|1129	145.0	positive	247
1164	146.0	3.2557530403137207	1129.0	VT17018|0|MEMB003A|+|1129	146.0	positive	248
1165	-983.0	0.007825496606528759	1129.0	VT17018|0|MEMB003A|+|1129	146.0	negative	248
1166	149.0	1.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	149.0	positive	251
1167	150.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	150.0	positive	252
1168	-972.0	0.902116060256958	1129.0	VT17018|0|MEMB003A|+|1129	157.0	negative	259
1169	-971.0	2.069226026535034	1129.0	VT17018|0|MEMB003A|+|1129	158.0	negative	262
1170	159.0	0.10770019143819809	1129.0	VT17018|0|MEMB003A|+|1129	159.0	positive	263
1171	160.0	3.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	160.0	positive	264
1172	161.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	161.0	positive	265
1173	162.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	162.0	positive	266
1174	163.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	163.0	positive	267
1175	164.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	164.0	positive	268
1176	165.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	165.0	positive	269
1177	166.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	166.0	positive	270
1178	167.0	1.0925933122634888	1129.0	VT17018|0|MEMB003A|+|1129	167.0	positive	273
1179	168.0	2.054119110107422	1129.0	VT17018|0|MEMB003A|+|1129	168.0	positive	274
1180	169.0	0.09259329736232758	1129.0	VT17018|0|MEMB003A|+|1129	169.0	positive	275
1181	171.0	-0.05940979719161987	1129.0	VT17018|0|MEMB003A|+|1129	171.0	positive	277
1182	173.0	3.2557530403137207	1129.0	VT17018|0|MEMB003A|+|1129	173.0	positive	279
1183	-956.0	1.007825493812561	1129.0	VT17018|0|MEMB003A|+|1129	173.0	negative	279
1184	175.0	2.0078256130218506	1129.0	VT17018|0|MEMB003A|+|1129	175.0	positive	286
1185	176.0	-0.05940979719161987	1129.0	VT17018|0|MEMB003A|+|1129	176.0	positive	287
1186	178.0	-0.05940979719161987	1129.0	VT17018|0|MEMB003A|+|1129	178.0	positive	289
1187	180.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	180.0	positive	295
1188	183.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	183.0	positive	310
1189	184.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	184.0	positive	311
1190	185.0	1.0541191101074219	1129.0	VT17018|0|MEMB003A|+|1129	185.0	positive	312
1191	-939.0	1.0692260265350342	1129.0	VT17018|0|MEMB003A|+|1129	190.0	negative	318
1192	191.0	0.04629964381456375	1129.0	VT17018|0|MEMB003A|+|1129	191.0	positive	319
1193	192.0	3.294227123260498	1129.0	VT17018|0|MEMB003A|+|1129	192.0	positive	320
